date,FAPP,DIV_bench,NDX_bench,BOND_bench,GOLD_bench
2022-02-17,15285948.619110718,16601999.999999998,20065502.18340611,11144837.567124957,13472146.904813142
2022-02-18,15365725.26891072,16958000.0,19847161.5720524,11134078.531439234,13584104.440140594
2022-02-21,15367836.548110718,17002000.0,19868995.63318777,11105133.869063485,13576873.968868805
2022-02-22,15352686.584910719,16844000.0,19694323.1441048,11103324.827665005,13757454.032470174
2022-02-23,15185425.355910718,16680000.0,19148471.615720525,11119130.136725444,13616239.868015207
2022-02-24,15306085.139110718,16364000.0,19781659.38864629,11124842.899036447,13922138.536212133
2022-02-25,15299071.034110717,16344000.0,20087336.24454148,11136649.274479184,13727843.531071423
2022-02-28,15279195.55411072,16352000.0,20131004.36681223,11140457.782686522,13624551.084331589
2022-03-01,15259078.654110719,16516000.0,19737991.26637554,11120653.54000838,13666441.909953853
2022-03-02,15433256.447710719,16656000.0,20174672.48908297,11112179.609247057,13904081.48626354
2022-03-03,15392308.92011072,16896000.0,19781659.38864629,11095707.811250333,13808373.383066734
2022-03-04,15353199.22471072,16762000.0,19585152.83842795,11110941.844079673,13879884.27420319
2022-03-07,15281550.08251072,16612000.0,18908296.94323144,11111608.333015956,14143528.680391174
2022-03-08,15209888.51311072,16082000.0,18733624.45414847,11110370.567848573,14440035.387227125
2022-03-09,15333438.432910718,15922000.0,19410480.34934498,11099611.532162849,14621332.759486407
2022-03-10,15190494.63151072,16060000.000000002,19170305.676855896,11094850.896903683,14163756.784544392
2022-03-11,15182952.828910718,16144000.0,18820960.698689956,11136744.48718437,14216483.7529589
2022-03-14,15033378.76291072,15830000.0,18515283.84279476,11161309.365121681,14113191.30621907
2022-03-15,14833715.093510717,14920000.0,19170305.676855896,11121320.028944662,13866886.641321762
2022-03-16,15022161.58571072,15284000.0,19890829.69432314,11133221.617092583,13782378.117303878
2022-03-17,15116975.810710719,15476000.0,20000000.0,11135887.57283772,13879884.27420319
2022-03-18,15306143.003310718,15886000.0,20436681.22270742,11135982.785542902,13934418.860435646
2022-03-21,15270498.893510718,15820000.0,20458515.283842795,11128841.832654148,13864352.150730459
2022-03-22,15432160.03691072,16128000.0,20851528.38427948,11111989.183836691,13955000.836860104
2022-03-23,15353327.249310719,16128000.0,20524017.46724891,11115321.628518106,13869048.131410945
2022-03-24,15459494.967910718,16032000.0,21004366.812227074,11132459.915451117,14016402.457977667
2022-03-25,15488245.737910718,16066000.0,21004366.812227074,11132459.915451117,14085742.2949095
2022-03-28,15591411.890710719,16404000.0,21331877.729257643,11139124.804813953,13962231.308131892
2022-03-29,15609875.885510718,16344000.0,21681222.707423583,11141409.909738356,13874107.548478112
2022-03-30,15632425.979910718,16606000.0,21419213.973799128,11153025.859770726,13867967.386366352
2022-03-31,15614700.67290997,16792000.0,21048034.93449782,11142362.03679019,13878440.092771921
2022-04-01,15707345.67590997,17090000.0,21091703.05676856,11156072.666336594,13915644.501829138
2022-04-06,15684293.616209969,17388000.0,20676855.89519651,11169212.0196519,13844497.047079358
2022-04-07,15631489.677809969,17086000.0,20676855.89519651,11188159.347983396,13882772.637065731
2022-04-08,15631550.456109969,17304000.0,20371179.03930131,11182256.160262026,13911665.829806568
2022-04-11,15507319.40310997,17028000.0,19890829.69432314,11173115.740564419,14026148.291609881
2022-04-12,15521133.888809968,17026000.0,19868995.63318777,11172068.400807405,14092609.32979461
2022-04-13,15579445.47860997,16906000.0,20240174.67248908,11175876.90901474,14149668.842502931
2022-04-14,15572474.113509968,17226000.0,19716157.20524017,11178638.077465056,14202395.810917439
2022-04-15,15584920.666609969,17142000.0,19825327.51091703,11181970.522146475,14239954.092245894
2022-04-18,15537888.01480997,16888000.0,19825327.51091703,11150740.754846327,14321574.253401238
2022-04-19,15638142.58850997,17092000.0,20218340.61135371,11150359.904025594,14250790.235038137
2022-04-20,15446996.47980997,16654000.0,20000000.0,11151026.392961876,14076350.33354853
2022-04-21,15349888.202309968,16356000.0,19628820.96069869,11159881.174543928,14211060.899505058
2022-04-22,15369922.393809969,16658000.0,19257641.92139738,11155406.177400311,14282935.227028191
2022-04-25,15270253.814009968,15998000.000000002,19606986.89956332,11175019.994668087,14219372.115821438
2022-04-26,15097238.37790997,15875999.999999998,19039301.31004367,11170449.784819284,14085024.986251587
2022-04-27,15127640.694009969,15996000.0,19039301.31004367,11164260.958982365,14101637.854768908
2022-04-28,15319555.967209969,16339999.999999998,19694323.1441048,11157120.006093612,14076713.769935206
2022-04-29,15306462.52500997,16621999.999999998,18973799.126637556,11165784.362265298,14261262.941443704
2022-05-05,15262878.091309968,16650000.0,18820960.698689956,11175019.994668087,14172421.873132009
2022-05-06,15143476.11380997,16162000.0,18777292.576419212,11172734.889743688,14182894.579537578
2022-05-09,15067643.986209968,16258000.0,18187772.925764192,11182256.160262026,14210707.02723382
2022-05-10,15144448.505709969,16416000.0,18471615.72052402,11187302.433636744,14159778.11252182
2022-05-11,15024837.673409969,16396000.0,17969432.31441048,11181780.096736109,14088994.094158718
2022-05-12,15045397.97300997,16404000.0,17925764.19213974,11192443.919716645,14170977.69170074
2022-05-13,15249626.92260997,16794000.0,18755458.51528384,11182732.223787941,14039872.797264664
2022-05-16,15197043.14890997,16870000.0,18515283.84279476,11185874.243058993,13944528.130454537
2022-05-17,15264973.536209969,16730000.0,18995633.187772926,11192634.345127013,13976673.122444589
2022-05-18,15018068.46140997,16626000.0,17903930.131004363,11202536.466466084,13892164.598426703
2022-05-19,15034668.45700997,16744000.000000002,17838427.947598252,11203964.657043835,13895052.961289242
2022-05-20,15055628.418009968,16820000.0,17772925.76419214,11198727.95825875,13956454.58240681
2022-05-23,15078155.594009968,16740000.0,17882096.069868993,11213105.076741438,14012787.222341774
2022-05-24,14924400.08040997,16374000.0,17445414.847161572,11218056.137410974,14050355.06778567
2022-05-25,15040454.940309968,16648000.0,17707423.580786023,11227958.258750046,14051435.812830262
2022-05-26,15212908.885209968,16842000.0,18253275.109170303,11260235.365807211,14104162.781244772
2022-05-27,15390983.58500997,16928000.0,19017467.248908296,11261187.492859047,14161222.293953089
2022-05-30,15336190.87990997,16928000.0,18930131.00436681,11247286.437902274,14041316.978695933
2022-05-31,15282252.158109969,16888000.0,18755458.51528384,11233480.595650682,14014958.276546398
2022-06-01,15237698.94460997,16930000.0,18624454.148471612,11224911.452184178,13918886.736962916
2022-06-02,15340352.830409968,16758000.0,19257641.92139738,11223864.112427162,14009898.859479235
2022-06-06,15224488.21310997,16752000.0,18711790.3930131,11220817.305861294,13966563.8524257
2022-06-07,15253508.346709969,16768000.0,18864628.8209607,11231861.979662566,13942003.203978673
2022-06-08,15266146.76670997,16918000.0,18711790.3930131,11229862.512853714,13966200.416039024
2022-06-09,15203369.614109969,16950000.0,18253275.109170303,11235575.275164718,14011706.477297181
2022-06-10,15097573.68070997,17008000.0,17663755.458515283,11238431.656320218,13972704.014537457
2022-06-13,14937214.335609969,16688000.0,16899563.318777293,11233385.3829455,14177117.853812495
2022-06-14,14944815.74740997,16916000.0,17008733.624454148,11230719.427200364,13947062.621045835
2022-06-15,15012813.41080997,16982000.0,17423580.786026202,11222055.071028678,13871582.622002248
2022-06-16,14823798.50400997,16750000.0,16637554.585152838,11228434.322275965,13901556.559787678
2022-06-17,14868660.469309969,16700000.0,16790393.013100438,11227291.769813761,14003041.388709564
2022-06-20,14847085.60510997,16641999.999999998,16834061.13537118,11220817.305861294,13953556.655428832
2022-06-21,14922659.18180997,16736000.0,17183406.113537118,11224054.53783753,13910221.648375297
2022-06-22,14873723.34800997,16466000.0,17227074.23580786,11227958.258750046,13925753.771848029
2022-06-23,14951494.93720997,16606000.0,17467248.908296943,11225292.303004913,13931530.497573107
2022-06-24,15020336.815809969,16544000.0,18056768.558951963,11214723.692729555,13852071.826506946
2022-06-27,15041113.02230997,16712000.0,17882096.069868993,11192063.068895912,13930449.752528515
2022-06-28,14933851.97780997,16790000.0,17336244.541484717,11185969.455764178,13852071.826506946
2022-06-29,14967041.06980997,16938000.0,17379912.663755458,11193015.195947746,13810181.000884682
2022-06-30,14933933.88313418,16978000.0,17183406.113537118,11206249.761968236,13775511.082418768
2022-07-01,14920843.14713418,16994000.0,17248908.296943232,11206821.038199337,13661028.620615453
2022-07-04,14937586.38693418,16948000.0,17292576.419213973,11198442.320143199,13735427.874614447
2022-07-05,15002544.619934179,17002000.0,17554585.152838428,11203393.380812736,13715199.77046123
2022-07-06,14890646.84493418,16634000.0,17729257.641921394,11207201.88902007,13456251.344953734
2022-07-07,14920168.32673418,16648000.0,18078602.620087333,11212152.949689604,13267733.0655381
2022-07-08,14918104.81753418,16668000.0,18100436.681222703,11209963.057470387,13229084.475049615
2022-07-11,14814750.12053418,16598000.0,17663755.458515283,11222150.28373386,13239557.181455182
2022-07-12,14840529.96793418,16754000.0,17576419.213973798,11232052.405072931,13265925.447720155
2022-07-13,14802447.283334179,16704000.000000002,17554585.152838428,11238146.018204669,13175994.070248429
2022-07-14,14756983.592334181,16452000.0,17598253.275109172,11250714.095288875,13162269.564593647
2022-07-15,14759919.79053418,16177999.999999998,17991266.375545852,11253760.90185474,13076680.295531167
2022-07-18,14820581.38753418,16532000.0,17816593.886462882,11256426.857599877,13149989.240370132
2022-07-19,14937724.80113418,16592000.0,18362445.41484716,11257474.197356895,13094737.34547976
2022-07-20,15012674.044934181,16612000.0,18668122.27074236,11270518.33796702,13094010.472706407
2022-07-21,14986956.56353418,16306000.0,18973799.126637556,11277088.01462467,12994333.261602469
2022-07-22,14959980.40913418,16298000.0,18602620.087336242,11269185.360094452,13208502.498625161
2022-07-25,14958612.39913418,16306000.0,18515283.84279476,11277373.65274022,13256896.922745857
2022-07-26,14933113.31113418,16540000.0,18144104.80349345,11285752.370796358,13260148.721995076
2022-07-27,15089587.731334178,16476000.0,18973799.126637556,11288418.32654149,13221136.69511991
2022-07-28,15149669.14833418,16530000.0,19061135.37117904,11278325.779792054,13341405.446763743
2022-07-29,15239749.31893418,16364000.0,19410480.34934498,11302985.87043455,13498142.170575999
2022-08-01,15259920.648334181,16376000.0,19410480.34934498,11322409.262291959,13538952.251153674
2022-08-02,15180133.42573418,15986000.0,19344978.16593886,11324884.792626726,13610463.142290128
2022-08-03,15260794.85273418,15780000.0,19978165.93886463,11335358.1901969,13554847.81101308
2022-08-04,15307211.26993418,15902000.0,20000000.0,11338785.8475835,13605403.725222964
2022-08-05,15307709.22593418,15996000.0,19781659.38864629,11330692.767642913,13715917.079119146
2022-08-08,15324520.94593418,16150000.0,19803493.44978166,11327550.748371862,13639356.335030966
2022-08-09,15290367.421534179,16197999.999999998,19541484.7161572,11327169.897551129,13684862.396289123
2022-08-10,15413018.98633418,16152000.0,20109170.30567686,11328502.875423696,13718088.13332377
2022-08-11,15395584.30433418,16350000.0,19890829.69432314,11332501.809041396,13663190.110704638
2022-08-12,15529848.19633418,16468000.0,20327510.91703057,11331454.469284382,13714119.025416639
2022-08-15,15583926.18513418,16464000.0,20480349.34497817,11383535.819019688,13730368.457547285
2022-08-16,15601590.75373418,16494000.0,20524017.46724891,11399150.702669762,13717007.388279177
2022-08-17,15561129.33293418,16568000.0,20327510.91703057,11401054.95677343,13662836.2384334
2022-08-18,15523492.52413418,16424000.0,20349344.97816594,11412385.268690253,13609382.397245536
2022-08-19,15480958.82873418,16581999.999999998,20043668.12227074,11410290.589176217,13571824.11591708
2022-08-22,15391722.31913418,16718000.0,19541484.7161572,11410671.43999695,13534256.270473186
2022-08-23,15426738.11253418,16724000.000000002,19606986.89956332,11405053.890391132,13612988.068765992
2022-08-24,15409511.596934179,16554000.0,19628820.96069869,11406958.144494802,13667522.654998446
2022-08-25,15587555.16813418,16954000.0,20021834.06113537,11389058.155920325,13706888.55414485
2022-08-26,15401914.97233418,16910000.0,19192139.737991266,11389534.219446242,13722057.241230903
2022-08-29,15375689.34533418,17026000.0,19061135.37117904,11404863.464980766,13617330.17717524
2022-08-30,15353145.55933418,17050000.0,18864628.8209607,11409528.887534752,13666441.909953853
2022-08-31,15296853.844734179,16956000.0,18799126.637554582,11404673.039570399,13593486.837386128
2022-09-01,15312853.76273418,17144000.0,18777292.576419212,11416288.989602773,13503201.587643163
2022-09-02,15253126.069134181,17110000.0,18537117.90393013,11414289.52279392,13505372.641847787
2022-09-05,15359289.73473418,17436000.0,18558951.9650655,11423906.00601744,13603242.235133778
2022-09-06,15394591.55133418,17628000.0,18449781.659388643,11428190.577750694,13659938.311455421
2022-09-07,15469355.77793418,17644000.0,18842794.75982533,11424858.133069275,13611907.3237214
2022-09-08,15513364.46833418,17662000.0,18930131.00436681,11421430.475682674,13693890.921263421
2022-09-09,15646314.99233418,17876000.0,19323144.10480349,11411813.992459154,13707615.426918203
2022-09-13,15420656.82893418,17772000.0,18427947.598253272,11408862.398598468,13680529.851995314
2022-09-14,15405776.64473418,17642000.0,18624454.148471612,11399150.702669762,13585548.621571863
2022-09-15,15346239.69153418,17726000.0,18318777.29257642,11401626.23300453,13539679.123927027
2022-09-16,15207203.75833418,17198000.0,18253275.109170303,11396389.534219444,13514037.730435409
2022-09-19,15243487.786534179,17204000.0,18427947.598253272,11397436.873976462,13501757.406211894
2022-09-20,15211838.905934181,17118000.0,18296943.23144105,11408195.909662185,13546536.5946967
2022-09-21,15184096.65033418,17258000.0,17969432.31441048,11412861.332216168,13587346.67527437
2022-09-22,15129473.61513418,17186000.0,17838427.947598252,11411813.992459154,13550515.266719272
2022-09-23,15056398.77033418,17036000.0,17576419.213973798,11398865.064554213,13628520.19223872
